"tipo_reg"	"cod_uf"	"num_seq"	"num_dv"	"cod_domc"	"num_uc"	"num_informante"	"num_ext_renda"	"fator_expansao1"	"fator_expansao2"	"cod_cond_vida"	"cod_qtd_ali"	"cod_tip_ali"	"renda_bruta_monetaria"	"renda_bruta_nao_monetaria"	"renda_total"	"val_rend_min"	"val_rec_min_ali"	"cod_raz_nao_ali"	"cod_cond_serv_agua"	"cod_cond_col_lixo"	"cod_cond_ilu_rua"	"cod_limpeza"	"cod_cond_dren_chuv"	"cod_forn_ener_elet"	"cod_transporte"	"cod_educacao"	"cod_saude"	"cod_lazeresporte"	"cod_esgotamento"	"cod_pouco_espaco"	"cod_viz_barulhe"	"cod_casa_escura"	"cod_telhado_got"	"cod_par_chao_umid"	"cod_made_deteriora"	"cod_pol_tran_indu"	"cod_vio_area_resid"	"cod_inundacoes"	"cod_cond_morada"	"cod_atraso_alug"	"cod_atraso_desp"	"cod_atraso_pres"
"868"	4	53	112	0	7	1	1	8	32.4186874	40.16683934	3	3	2	2159.74	238.89	2398.63	1500	500	1	1	1	1	1	1	1	1	1	2	1	3	2	2	2	2	2	2	2	1	2	1	3	2	2
"869"	4	53	112	0	8	1	1	8	32.4186874	40.16683934	2	1	2	2029.7	350	2379.7	2000	500	1	1	1	1	2	1	1	2	1	2	2	3	2	1	2	1	2	2	1	1	2	1	3	1	2
"870"	4	53	112	0	9	1	1	8	32.4186874	40.16683934	3	2	2	4497.75	34.67	4532.42	5000	600	1	1	1	1	1	2	2	2	2	2	3	3	2	2	2	2	2	2	2	1	2	2	3	1	1
"871"	4	53	113	8	1	1	2	8	130.83290562	162.10231574	2	3	1	33.33	306	339.33	600	350	0	1	3	2	2	1	1	1	1	1	1	2	1	2	1	2	2	2	2	2	2	1	2	1	2
"872"	4	53	113	8	10	1	1	8	130.83290562	162.10231574	1	1	3	16.67	400	416.67	465	400	1	1	3	3	1	1	2	2	2	2	2	3	2	1	2	2	2	2	2	1	2	2	3	2	2
"873"	4	53	113	8	11	1	1	8	130.83290562	162.10231574	5	3	1	1515.83	28.85	1544.68	1500	700	0	1	3	3	3	3	1	2	1	2	3	3	1	2	2	1	2	2	2	1	2	2	3	1	2
"874"	4	53	113	8	12	1	2	8	130.83290562	162.10231574	1	1	3	990	150	1140	5000	500	1	1	3	3	3	3	1	1	1	2	3	2	1	1	2	2	1	2	2	2	2	1	3	2	2
"875"	4	53	113	8	13	1	1	8	130.83290562	162.10231574	2	1	3	918.75	84	1002.75	2000	1000	1	3	3	2	3	3	3	2	1	3	3	3	1	1	1	1	1	1	2	1	2	3	3	3	3
"876"	4	53	113	8	14	1	2	8	130.83290562	162.10231574	4	3	2	1509.7	160.84	1670.54	2000	1000	1	3	3	3	3	3	1	3	1	2	3	3	2	2	2	2	1	2	2	1	2	2	3	3	3
"877"	4	53	113	8	15	1	1	8	130.83290562	162.10231574	1	3	2	1277.6	462.13	1739.73	2000	800	1	3	3	3	3	1	1	2	1	2	3	3	2	2	2	2	2	2	2	1	2	2	2	2	2
"878"	4	53	113	8	16	1	1	8	130.83290562	162.10231574	3	1	1	1024.98	99	1123.98	1500	600	0	1	3	3	3	1	1	2	1	2	3	3	2	2	2	2	1	2	2	1	2	2	3	3	3
"879"	4	53	113	8	18	1	1	8	130.83290562	162.10231574	5	3	1	712.68	297	1009.68	800	175	0	1	3	3	3	1	1	1	1	1	1	3	2	2	2	1	2	1	2	2	2	1	3	3	3
"880"	4	53	113	8	2	1	2	8	130.83290562	162.10231574	1	3	2	642.95	200	842.95	1000	300	1	1	1	1	2	1	1	2	1	1	3	3	2	1	2	2	2	1	2	1	2	1	2	1	2
"881"	4	53	113	8	3	1	1	8	130.83290562	162.10231574	2	3	1	737.17	460.35	1197.52	900	600	0	3	3	3	2	1	1	2	2	2	3	3	1	2	2	2	2	1	2	1	2	2	3	1	1
"882"	4	53	113	8	4	1	3	8	130.83290562	162.10231574	3	3	1	1103.31	200	1303.31	1500	700	0	3	3	3	3	3	1	2	1	2	3	3	1	2	2	2	2	2	2	2	2	1	3	3	3
"883"	4	53	113	8	5	1	2	8	130.83290562	162.10231574	1	3	3	882.61	300	1182.61	1200	350	1	3	3	3	3	3	1	3	1	1	3	3	2	2	2	1	1	2	2	2	2	2	3	3	3
"884"	4	53	113	8	6	1	2	8	130.83290562	162.10231574	3	1	2	2407.78	150	2557.78	2000	600	1	1	1	1	1	1	1	2	1	2	2	1	2	2	2	2	2	2	1	2	2	2	2	1	2
"885"	4	53	113	8	7	1	2	8	130.83290562	162.10231574	5	3	1	631	118.54	749.54	700	200	0	3	3	3	3	3	1	2	1	1	3	3	2	2	2	2	2	2	2	2	2	1	3	3	3
"886"	4	53	113	8	8	1	1	8	130.83290562	162.10231574	1	1	3	768.12	100	868.12	1000	500	1	2	3	3	3	3	1	3	3	3	3	3	1	2	1	1	1	1	2	2	2	3	2	2	2
"887"	4	53	113	8	9	1	1	8	130.83290562	162.10231574	1	1	3	396	410.76	806.76	2000	1000	1	3	3	3	3	1	1	2	2	2	3	3	1	2	1	1	2	1	2	2	2	2	2	2	2
"888"	4	53	114	6	10	1	1	8	196.9968254	244.07958716	4	3	1	3088.48	93.65	3182.13	2000	600	0	1	1	1	1	1	1	2	1	1	1	1	2	2	2	2	2	2	2	2	2	1	2	2	2
"889"	4	53	114	6	14	1	2	8	196.9968254	244.07958716	5	3	1	15725.6	306	16031.6	6000	1000	0	1	1	1	1	1	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2
"890"	4	53	114	6	16	1	1	8	196.9968254	244.07958716	5	3	1	20085.25	2350.07	22435.32	10000	1800	0	1	1	1	1	1	1	1	1	2	2	3	2	2	2	2	2	2	2	2	2	1	2	2	1
"891"	4	53	114	6	17	1	2	8	196.9968254	244.07958716	3	3	2	11875	2432	14307	10000	1500	3	1	1	1	1	1	1	1	2	2	1	3	2	2	2	2	1	2	2	2	2	2	2	2	2
"892"	4	53	114	6	18	1	1	8	196.9968254	244.07958716	4	3	1	15999.5	1426.18	17425.68	8000	1200	0	1	1	1	1	1	1	2	1	2	2	3	2	2	2	2	2	2	2	2	2	1	2	2	2
"893"	4	53	114	6	2	1	1	8	196.9968254	244.07958716	4	3	1	10565.83	300	10865.83	6000	1000	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2
"894"	4	53	114	6	4	1	1	8	196.9968254	244.07958716	5	3	1	28839.42	276.2	29115.62	8000	800	0	1	1	1	1	1	2	2	1	1	1	3	2	2	2	2	1	2	2	2	2	1	2	2	2
"895"	4	53	114	6	7	1	1	8	196.9968254	244.07958716	3	3	1	9086.67	238.8	9325.47	10000	600	0	1	1	1	1	2	2	2	1	2	1	1	2	2	2	1	1	1	2	2	2	1	2	2	2
"896"	4	53	114	6	8	1	1	8	196.9968254	244.07958716	3	3	1	8251.33	2.53	8253.86	8000	500	0	1	1	1	1	1	1	2	2	2	1	1	2	2	2	2	2	2	2	2	2	1	2	2	2
"897"	4	53	115	4	1	1	1	9	46.6252588	57.76881884	3	2	2	910.58	313.47	1224.06	900	600	1	1	1	1	1	1	1	1	1	1	1	3	2	2	2	2	2	2	2	2	2	1	3	3	3
"898"	4	53	115	4	10	1	1	9	46.6252588	57.76881884	5	3	1	18426.08	679.33	19105.41	2800	800	0	1	3	3	3	3	1	1	1	1	1	3	1	2	2	2	2	2	2	1	2	1	2	2	2
"899"	4	53	115	4	11	1	1	9	46.6252588	57.76881884	3	3	2	1325.69	203.5	1529.19	700	200	1	1	2	1	3	2	1	2	2	1	1	3	2	2	2	2	2	1	2	2	2	2	2	2	2
"900"	4	53	115	4	12	1	1	9	46.6252588	57.76881884	4	3	1	1877.33	159.75	2037.08	2000	800	0	3	1	1	3	2	2	1	2	2	2	3	2	1	2	2	2	2	2	1	2	2	2	2	2
"901"	4	53	115	4	14	1	1	9	46.6252588	57.76881884	3	2	1	959.98	815	1774.98	1600	400	0	1	3	1	3	1	1	2	1	2	3	1	1	1	2	2	2	2	2	2	2	1	3	3	3
"902"	4	53	115	4	15	1	1	9	46.6252588	57.76881884	4	3	1	24883.04	0	24883.04	6000	3500	0	1	2	2	3	1	1	3	2	2	3	3	2	2	2	1	2	2	2	1	2	1	3	2	2
"903"	4	53	115	4	17	1	1	9	46.6252588	57.76881884	4	3	1	954.9	306	1260.9	900	200	0	1	3	2	1	1	1	1	1	2	1	3	2	2	2	2	2	2	2	2	2	1	3	3	2
"904"	4	53	115	4	2	1	2	9	46.6252588	57.76881884	2	3	2	1227.76	257.5	1485.26	3000	600	1	3	1	3	3	1	1	1	1	1	2	3	1	2	2	2	2	1	2	2	2	1	3	1	2
"905"	4	53	115	4	20	1	1	9	46.6252588	57.76881884	3	3	1	906	293.7	1199.7	1500	300	0	3	2	3	2	1	1	2	1	1	3	3	2	2	2	2	2	1	2	2	2	1	3	3	2
"906"	4	53	115	4	4	1	1	9	46.6252588	57.76881884	2	1	2	2860.25	551.23	3411.48	4000	600	1	3	2	3	3	1	1	2	1	2	2	3	1	2	2	1	0	2	2	2	2	2	2	1	2
"907"	4	53	115	4	5	1	1	9	46.6252588	57.76881884	4	3	2	1276.88	441.64	1718.52	830	400	1	3	1	1	3	3	1	1	1	2	2	3	2	2	2	2	2	2	2	2	2	1	3	2	2
"908"	4	53	115	4	7	1	2	9	46.6252588	57.76881884	1	1	2	1490.25	224.5	1714.75	2000	1000	1	3	2	2	3	3	1	2	1	2	3	3	1	2	1	1	1	2	2	2	2	3	3	3	2
"909"	4	53	115	4	9	1	1	9	46.6252588	57.76881884	4	3	1	1240.18	510	1750.18	600	220	0	1	1	2	1	1	1	2	1	1	1	3	1	2	2	2	2	2	2	2	2	1	2	2	2
"910"	4	53	116	2	1	1	2	9	47.25517076	58.54928142	3	2	2	1509.55	0	1509.55	1000	400	1	1	1	1	3	3	1	2	2	1	3	1	2	2	2	2	2	2	1	2	2	2	3	2	2
"911"	4	53	116	2	10	1	1	9	47.25517076	58.54928142	4	1	2	210	50	260	415	300	1	1	1	1	1	3	1	1	1	2	1	1	2	2	2	1	1	2	2	2	2	1	3	1	2
"912"	4	53	116	2	12	1	2	9	47.25517076	58.54928142	1	1	3	315	147.7	462.7	600	400	1	2	1	1	1	1	1	2	2	3	3	3	1	2	2	1	2	1	2	2	2	3	3	1	2
"913"	4	53	116	2	13	1	1	9	47.25517076	58.54928142	4	3	1	783.63	623.03	1406.65	3000	500	0	3	2	3	3	3	1	3	2	3	3	3	2	2	2	1	2	2	1	1	2	3	3	2	2
"914"	4	53	116	2	14	1	1	9	47.25517076	58.54928142	2	3	2	454.43	180	634.43	800	500	1	1	1	1	1	2	1	2	1	2	3	3	2	2	2	1	2	1	1	1	2	1	3	2	2
"915"	4	53	116	2	15	1	2	9	47.25517076	58.54928142	2	3	2	415	209.72	624.72	900	200	1	2	1	1	3	3	1	2	1	1	2	3	2	2	2	1	1	1	1	2	2	2	3	3	2
"916"	4	53	116	2	2	1	1	9	47.25517076	58.54928142	3	3	1	1460.54	261.17	1721.7	2000	600	0	2	1	2	2	1	1	2	2	2	2	2	1	2	2	2	2	2	1	1	2	1	2	2	2
"917"	4	53	116	2	3	1	2	9	47.25517076	58.54928142	3	2	1	1212.54	169.83	1382.38	1500	400	0	3	3	3	3	3	1	2	1	1	3	3	2	2	2	2	2	2	2	2	2	1	2	2	2
"918"	4	53	116	2	4	1	1	9	47.25517076	58.54928142	4	3	2	7753.94	202	7955.94	6000	600	1	2	1	2	2	2	1	2	2	2	2	3	2	2	2	2	2	2	1	2	2	2	2	2	2
"919"	4	53	116	2	7	1	1	9	47.25517076	58.54928142	5	3	1	1622.79	218.33	1841.12	3000	800	0	1	1	3	3	1	1	1	1	1	3	3	2	2	2	2	2	2	1	2	2	1	3	2	2
"920"	4	53	116	2	9	1	1	9	47.25517076	58.54928142	3	3	2	434.3	137.58	571.88	1800	400	1	3	1	3	2	3	1	1	1	3	1	3	2	2	2	2	2	2	2	2	2	1	2	2	1
"921"	4	53	117	0	1	1	1	9	39.3682963	48.77742313	3	3	2	4000	1092.09	5092.09	4000	300	1	3	2	2	3	3	2	2	2	2	2	3	2	2	2	2	1	2	2	1	2	1	3	2	2
"922"	4	53	117	0	10	1	1	9	39.3682963	48.77742313	3	2	3	774.68	100	874.68	1860	200	1	3	2	2	3	1	1	2	1	3	3	3	2	2	2	2	2	2	2	1	2	2	3	3	3
"923"	4	53	117	0	11	1	1	9	39.3682963	48.77742313	1	1	3	2535.94	612.91	3148.84	2000	400	1	3	3	3	3	3	2	3	1	3	3	3	1	2	1	1	1	1	2	1	2	3	3	1	1
"924"	4	53	117	0	12	1	1	9	39.3682963	48.77742313	2	3	2	737.09	200	937.09	900	300	1	3	3	2	3	3	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	1	3	3	2
"925"	4	53	117	0	13	1	1	9	39.3682963	48.77742313	4	3	1	4297	1500	5797	20000	500	0	1	1	1	2	1	1	2	1	1	3	1	2	2	2	2	2	2	2	2	2	1	3	1	1
"926"	4	53	117	0	14	1	1	9	39.3682963	48.77742313	2	3	2	1107	511.76	1618.76	2300	500	1	3	2	2	3	2	2	2	2	2	3	3	2	2	2	2	2	2	1	2	2	1	3	1	1
"927"	4	53	117	0	15	1	1	9	39.3682963	48.77742313	3	2	2	749.79	176.97	926.77	1500	600	1	1	2	2	2	2	2	2	1	2	2	2	2	1	2	1	2	2	2	2	2	1	3	3	2
"928"	4	53	117	0	16	1	1	9	39.3682963	48.77742313	3	3	1	707.97	214.87	922.83	2500	700	0	1	1	1	1	1	1	2	1	2	2	1	2	2	2	1	1	2	2	1	2	2	3	2	1
"929"	4	53	117	0	17	1	1	9	39.3682963	48.77742313	3	2	2	570.9	158.03	728.93	1500	500	1	1	1	3	3	3	1	2	1	2	3	3	1	2	2	2	2	2	2	1	2	1	3	3	1
"930"	4	53	117	0	3	1	2	9	39.3682963	48.77742313	3	2	2	554.83	250	804.83	2000	600	1	3	3	3	3	3	1	1	1	2	3	3	2	2	2	2	2	2	2	2	2	2	3	3	2
"931"	4	53	117	0	6	1	1	9	39.3682963	48.77742313	3	2	2	953.05	311.67	1264.71	2000	500	1	3	2	3	3	3	1	1	1	1	3	3	2	2	2	2	2	2	2	2	2	2	3	1	2
"932"	4	53	117	0	7	1	1	9	39.3682963	48.77742313	4	3	3	225	477.09	702.09	1000	700	1	1	1	1	3	3	1	1	3	1	3	3	2	2	2	2	2	2	2	2	2	1	3	3	2
"933"	4	53	117	0	8	1	2	9	39.3682963	48.77742313	3	3	1	1275.68	157.58	1433.26	700	400	0	1	2	2	3	3	1	2	3	1	3	3	1	2	2	2	2	2	2	2	2	2	3	3	2
"934"	4	53	117	0	9	1	1	9	39.3682963	48.77742313	3	3	1	554.5	166.2	720.7	800	400	0	1	1	1	2	1	1	1	1	1	3	3	1	2	2	2	2	2	2	2	2	2	2	2	2
